Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Fall,2011,22,HIST,100,0,5,2,3,4,2,3,1,1,0,0,0,1,0,Global History,"Spector-Marks, Irina",2.9695454545454543
Fall,2017,58,ADV,281,1,2,8,7,14,8,7,6,2,2,0,1,0,0,Advertising Research Methods,"Wise, Kevin R",2.8105172413793102
Fall,2015,37,BIOE,201,1,13,10,5,3,2,0,2,1,0,0,0,0,0,Conservation Principles Bioeng,"Imoukhuede, Princess U",3.496216216216216
Fall,2018,27,CLCV,115,0,13,1,5,5,0,0,2,0,0,0,1,0,0,Mythology of Greece and Rome,"Merkley, Kyle G",3.407037037037037
Fall,2010,22,CI,335,0,21,0,0,0,0,0,0,1,0,0,0,0,0,Content Area App of Educ Tech,"Williams, Michael T",3.894090909090909
Spring,2013,21,MCB,252,2,8,4,1,2,0,4,0,0,0,0,0,0,0,"Cells, Tissues & Development","Good, Elizabeth A",3.491904761904761
Spring,2011,22,HIST,142,0,2,2,0,11,1,0,1,2,0,1,0,2,0,Western Civ Since 1660,"Fritzsche, Peter A",2.6068181818181824
Spring,2018,23,BTW,261,1,12,0,1,7,1,0,1,0,0,0,0,0,0,Principles Tech Comm,"Hechler, William D",3.5217391304347827
Fall,2020,34,LER,565,0,26,3,3,2,0,0,0,0,0,0,0,0,0,HR Management and Strategy,"Lamare, James R",3.8529411764705883
Spring,2015,195,MATH,234,11,14,15,22,30,13,24,20,16,15,7,5,1,2,Calculus for Business I,"Folwaczny, Lena C",2.6215544041450776
Fall,2019,28,ECON,516,0,13,8,3,3,1,0,0,0,0,0,0,0,0,Monetary Theory,"Amir Ahmadi, Pooyan",3.6792857142857143
Fall,2020,29,ECON,442,0,2,10,4,2,6,2,1,0,0,0,1,1,0,Women in the Economy,"Powers, Elizabeth T",3.0127586206896555
Spring,2014,42,ECE,198,2,9,4,4,3,4,3,2,2,1,6,1,1,0,Computer Engineering II,"Hu, Yih-Chun",2.7145238095238096
Summer,2019,29,ECE,210,2,3,6,5,5,3,1,3,0,0,0,0,1,0,Analog Signal Processing,"Chen, Yuting W",3.1037931034482757
Spring,2016,148,CHLH,250,16,44,29,25,15,8,5,2,1,2,1,0,0,0,Health Care Systems,"Farner, Susan M",3.4933783783783783
Fall,2012,42,ACCY,201,5,5,5,6,11,4,2,3,1,0,0,0,0,0,Accounting and Accountancy I,"Arvin, Kyle C",3.198571428571428
Fall,2017,30,ECON,202,0,9,1,1,14,0,0,3,0,0,0,1,0,1,Economic Statistics I,"Schultz, Colleen",3.1610344827586205
Fall,2014,21,GER,101,0,6,5,2,5,1,1,1,0,0,0,0,0,0,Beginning German I,"Uzun, Ugur",3.3814285714285717
Fall,2011,28,AGED,260,2,16,2,6,0,0,0,1,0,0,0,0,1,0,Intro to Leadership Studies,"Burgoon, Lisa A",3.6185714285714288
Fall,2019,29,IS,458,9,12,3,2,0,1,0,1,1,0,0,0,0,0,Instruc Strat Tech Info Prof,"Wong, Melissa A",3.72448275862069
Spring,2021,21,MCB,250,2,1,4,0,0,3,1,3,0,2,2,0,3,0,Molecular Genetics,"Kirchner, Nicholas C",2.2704761904761903
Spring,2014,60,RST,410,2,13,13,6,6,12,2,0,4,1,0,1,0,0,Administration of Leisure Serv,"Robinett, Jeremy L",3.1845
Fall,2011,24,SHS,121,1,7,3,3,3,0,1,3,1,0,0,0,2,0,American Sign Language I,"Dramin Weiss, Susan M",3.0
Summer,2011,22,CHLH,244,0,3,3,4,3,0,0,4,0,1,0,2,1,1,Health Statistics,"Marrara, Sarah R",2.6666666666666665
Fall,2014,57,CHEM,105,0,37,8,6,3,0,0,2,1,0,0,0,0,0,General Chemistry Lab II,"Liu, Huiying",3.7194736842105263
Spring,2021,39,ACCY,451,0,22,0,0,12,0,0,5,0,0,0,0,0,0,Advanced Income Tax Problems,"Holder, Daniel E",3.4358974358974357
Summer,2019,36,ACCY,501,0,13,2,9,8,2,0,1,0,0,0,0,0,1,Accounting Analysis I,"Ibrahim, Adel Nematallah",3.4471428571428575
Spring,2015,79,CEE,380,0,7,8,8,17,13,4,9,2,2,4,1,3,1,Geotechnical Engineering,"Olson, Scott M",2.6628205128205127
Fall,2019,37,ACE,406,2,10,7,2,8,0,2,4,1,0,0,1,0,0,Environmental Law,"Endres, A B",3.2256756756756757
Winter,2020,21,STAT,448,5,8,0,2,1,3,0,1,0,0,0,0,1,0,Advanced Data Analysis,"Bravo De Guenni, Lelys",3.412857142857143
Spring,2018,25,CHEM,103,10,9,1,1,1,1,0,1,0,0,0,1,0,0,General Chemistry Lab I,"Gunasekera, Mutha Merenna",3.6536
Fall,2021,35,REL,214,3,18,5,3,5,0,0,1,0,0,0,0,0,0,Introduction to Islam,"Ali, Mukhtar",3.695428571428571
Spring,2018,22,GER,261,6,5,3,1,3,2,1,0,0,1,0,0,0,0,The Holocaust in Context,"Wade, Mara R",3.47
Fall,2010,28,SOC,100,12,6,7,3,0,0,0,0,0,0,0,0,0,0,Introduction to Sociology,"Fieseler, Carlie M",3.8457142857142856
Fall,2019,59,ECON,411,2,7,2,9,10,8,6,8,3,0,4,0,0,0,Public Sector Economics,"Arvin-Rad, Hassan",2.773898305084746
Spring,2015,42,ECON,490,7,10,6,4,8,0,0,4,0,1,0,1,1,0,Game Theory,"Fung, Juan F",3.27
Fall,2010,34,FIN,300,0,2,2,4,8,4,6,1,4,2,1,0,0,0,Financial Markets,"Waspi, Kevin G",2.6370588235294115
Spring,2014,74,MATH,415,21,8,11,14,4,4,4,2,1,2,1,0,2,0,Applied Linear Algebra,"Kavruk, Ali S",3.3016216216216216
Spring,2017,29,MCB,247,1,0,2,2,7,4,3,3,2,1,2,0,2,0,Human Anat & Physiol Lab II,"Swigart, James P",2.391034482758621
Winter,2015,28,GEOL,118,9,6,5,3,2,2,0,0,0,0,0,0,1,0,Natural Disasters,"Altaner, Stephen P",3.5599999999999996
Fall,2010,25,ECON,506,3,10,2,0,7,3,0,0,0,0,0,0,0,0,Economic Statistics,"de Mello, Euler P",3.5340000000000003
Fall,2017,33,HIST,130,0,8,12,5,4,2,2,0,0,0,0,0,0,0,History of South Asia,"Ali, Tariq O",3.4754545454545456
Fall,2012,27,ECON,103,2,0,5,6,4,3,3,3,0,0,0,0,0,1,Macroeconomic Principles,"Leite Estanisla, Luiz Fel",3.051153846153846
Spring,2020,29,CLCV,115,10,13,0,0,5,0,0,0,0,0,1,0,0,0,Mythology of Greece and Rome,"McQueen, Kelli A",3.7241379310344827
Fall,2011,59,MBA,501,1,15,14,14,13,2,0,0,0,0,0,0,0,0,Foundations of Bus I- ACC,"Trotman, Kenneth T",3.4972881355932204
Fall,2013,270,FSHN,101,0,151,0,30,31,15,15,10,6,4,2,2,4,0,Intro Food Science & Nutrition,"Bohn, Dawn M",3.3725185185185187
Summer,2011,38,BADM,595,0,14,16,4,4,0,0,0,0,0,0,0,0,0,Business Fundamentals,"Sleptsov, Alexander",3.685263157894737
Fall,2014,26,ECON,202,1,10,0,2,5,0,1,4,0,0,2,0,1,0,Economic Statistics I,"Schultz, Colleen",2.9996153846153844
Spring,2011,44,BADM,590,0,16,8,15,4,1,0,0,0,0,0,0,0,0,Bus Ethics & Corp. Resp.,"Lansing, Paul",3.5904545454545453
Fall,2015,24,MACS,389,0,13,8,2,0,0,0,0,0,0,1,0,0,0,International Communications,"Ju, Ran",3.7091666666666665
Fall,2021,24,HIST,281,0,11,8,0,3,0,0,1,0,0,0,0,1,0,Constructing Race in America,"Sundarsingh, Alexandra T",3.515
Fall,2010,29,RLST,110,4,7,2,6,2,3,2,2,0,0,0,1,0,0,World Religions,"Raybeck, Nathan D",3.264137931034483
Spring,2022,27,HIST,253,0,10,7,1,1,3,1,0,0,0,0,0,4,0,Enlightenment to Existentialsm,"Jaimes, Marco",3.0503703703703704
Fall,2015,21,UP,494,1,17,0,2,1,0,0,0,0,0,0,0,0,0,Active Transp. Workshop,"Hoyle, Cynthia L",3.8885714285714283
Summer,2021,124,ECON,529,1,31,26,17,18,7,6,7,3,2,0,0,4,2,Macroeconomics for Business,"Esfahani, Hadi S",3.1833606557377054
Fall,2013,21,ECE,343,0,17,2,0,1,0,0,0,0,0,0,0,1,0,Electronic Circuits Laboratory,"Radhakrishnan, Chandrasek",3.7304761904761907
Fall,2011,38,ANSC,401,1,29,0,0,6,0,1,1,0,0,0,0,0,0,Beef Production,"Parrett, Douglas F",3.745526315789474
Fall,2019,33,ECE,476,3,6,4,0,9,5,0,4,2,0,0,0,0,0,Power System Analysis,"Dominguez-Garci, Alejandr",3.102121212121212
Spring,2019,24,GEOG,477,0,10,5,3,3,0,2,0,0,0,1,0,0,0,Introduction to Remote Sensing,"Diao, Chunyuan",3.4583333333333335
Summer,2022,40,MCB,317,6,13,0,1,15,0,1,4,0,0,0,0,0,0,Genetics and Genomics,"Rivier, David H",3.3665
Summer,2020,33,ME,200,2,6,3,3,7,3,4,1,1,0,0,0,3,0,Thermodynamics,"Alidoost, Kazem",2.8787878787878793
Summer,2011,22,AE,454,3,4,5,5,2,2,0,0,0,0,0,0,0,1,Systems Dynamics & Control,"Namachchivaya, N S",3.54
Fall,2012,24,SOCW,561,4,14,3,0,2,1,0,0,0,0,0,0,0,0,Special Studies in SW I,"Cole, Susan A",3.8200000000000003
Summer,2010,30,CEE,422,0,10,4,7,3,3,1,2,0,0,0,0,0,0,Construction Cost Analysis,"Liu, Liang Y",3.3776666666666673
Fall,2013,21,BTW,250,1,3,3,0,10,0,0,2,0,0,1,0,1,0,Principles Bus Comm,"Hechler, William D",2.952857142857143
Fall,2010,68,SHS,410,2,11,21,12,10,7,2,2,1,0,0,0,0,0,Stuttering: Theory & Practice,"Choo, Ai L",3.353676470588235
Fall,2017,659,RST,242,124,291,2,41,72,0,18,34,0,11,11,0,50,5,Nature and American Culture,"Milazzo, Liselle A",3.2957798165137615
Spring,2022,179,ACCY,502,17,62,27,25,16,11,7,6,6,0,0,0,2,0,Accounting Analysis II A,"Mendoza, Scott A",3.430391061452514
Spring,2021,38,ACCY,410,4,10,6,2,7,4,1,4,0,0,0,0,0,0,Advanced Financial Reporting,"Kustanovich, Michael",3.333947368421052
Spring,2017,36,FR,418,1,12,15,6,0,2,0,0,0,0,0,0,0,0,Language&Minorities in Europe,"Fagyal, Zsuzsanna",3.6769444444444446
Spring,2018,36,ECON,103,6,6,8,2,4,4,1,1,1,0,0,0,3,0,Macroeconomic Principles,"Valenzuela Rami, Irina E",3.130555555555555
Fall,2018,106,HDFS,220,15,22,28,10,12,7,4,2,1,1,0,1,3,0,Families in Global Perspective,"Raffaelli, Marcela",3.3560377358490565
Spring,2020,25,MATH,417,1,8,6,5,2,1,0,0,1,0,0,0,1,0,Intro to Abstract Algebra,"Chuang, Jer-Chin",3.4003999999999994
Fall,2013,22,LAW,676,0,3,3,12,1,2,1,0,0,0,0,0,0,0,Insurance Law,"Molk, Peter",3.347272727272727
Spring,2011,35,FIN,221,0,10,2,1,6,2,4,7,2,0,0,0,1,0,Corporate Finance,"Durguner, Sena",2.876285714285715
Spring,2015,26,GWS,202,14,5,0,0,4,2,0,0,0,0,0,0,0,1,Sexualities,"Robinson, Jessica L",3.7336
Spring,2021,22,PSYC,341,0,16,2,0,1,0,1,1,1,0,0,0,0,0,CounselCenterParaProfessional,"Graham, Jeffrey W",3.651818181818182
Fall,2010,28,CS,225,0,5,1,3,6,1,1,5,3,0,2,0,0,1,Data Structures,"Heeren, Cinda",2.7285185185185186
Summer,2022,21,HDFS,105,12,2,3,1,0,0,0,0,0,1,0,1,1,0,Intro to Human Development,"Fanta Alarcon, Andrea S",3.444761904761905
Fall,2021,385,KIN,247,0,239,0,0,80,0,0,29,0,0,14,0,22,1,Intro to Sport Psychology,"Mullen, Sean P",3.3020833333333335
Spring,2020,33,HDFS,120,1,4,5,7,3,4,4,2,1,1,0,0,1,0,Intro to Family Studies,"Smith, Sharde",2.9593939393939395
Summer,2010,37,ANTH,180,27,6,1,1,2,0,0,0,0,0,0,0,0,0,The Archaeology of Death,"Silverman, Helaine I",3.918918918918919
Spring,2018,24,SOCW,514,0,23,0,0,1,0,0,0,0,0,0,0,0,0,Mental Health Pol and Svcs,"Larrison, Christopher R",3.9583333333333335
Fall,2011,24,CMN,101,0,3,3,5,4,5,1,0,0,1,0,0,1,1,Public Speaking,"Guth, Kristen",2.985652173913043
Spring,2022,29,SPAN,326,5,7,5,4,3,1,1,1,0,1,0,0,1,0,Latin America Cultural Studies,"Anton Lobato, Miren E",3.344827586206896
Spring,2014,44,PSYC,201,14,6,8,3,7,3,0,1,0,2,0,0,0,0,Intro to Social Psych,"Kim, Emily S",3.477727272727272
Summer,2011,21,CMN,111,0,8,4,5,0,2,0,0,1,0,0,0,1,0,Oral & Written Comm I,"Sahagun, Ariann L",3.34952380952381
Spring,2019,29,CLCV,115,0,10,0,3,8,3,1,3,0,0,0,0,1,0,Mythology of Greece and Rome,"Karnes, Victoria A",3.114827586206897
Spring,2021,21,ECON,490,11,9,0,0,0,1,0,0,0,0,0,0,0,0,Economic Growth,"Ghosh, Priyasmita",3.9366666666666665
Fall,2010,26,CS,225,0,6,1,0,10,0,1,4,1,0,3,0,0,0,Data Structures,"Heeren, Cinda",2.795
Fall,2014,224,TAM,211,25,26,25,18,25,20,16,24,10,11,9,4,11,0,Statics,"Sohn, Mariana S",2.7338392857142857
Fall,2016,24,BUS,101,0,15,6,2,1,0,0,0,0,0,0,0,0,0,Business Prof Responsibility,"DeBrock, Lawrence M",3.82
Fall,2014,44,STAT,212,10,14,4,2,6,3,0,1,0,0,2,0,2,0,Biostatistics,"Willner, Dana L",3.348863636363636
Spring,2016,22,GLBL,296,3,6,8,1,3,1,0,0,0,0,0,0,0,0,The Politics of Food,"Bui, Long B",3.652727272727273
Spring,2011,25,BADM,590,3,11,6,2,3,0,0,0,0,0,0,0,0,0,Seminar in Business Admin,"Kraatz, Matthew S",3.7472
Fall,2014,60,CHEM,103,0,48,2,4,2,1,1,0,0,1,0,0,1,0,General Chemistry Lab I,"O Connor, Samantha N",3.7498333333333336
Summer,2011,34,PHIL,102,0,5,3,8,5,7,1,2,1,0,0,1,1,0,Logic and Reasoning,"Clevenger, John H",2.941470588235294
Fall,2014,73,RST,340,7,32,19,7,3,1,1,0,0,2,0,1,0,0,Facility Management in RST,"Deterding, Robyn M",3.6489041095890418
Fall,2021,54,LAW,680,1,13,5,9,24,2,0,0,0,0,0,0,0,0,Professional Responsibility,"Kordik, Ellen R",3.364074074074074
Spring,2010,39,BADM,449,1,15,16,4,1,1,0,1,0,0,0,0,0,0,Business Policy and Strategy,"Sears, Joshua B",3.6848717948717944
Spring,2016,44,THEA,101,27,9,4,2,1,0,0,1,0,0,0,0,0,0,Introduction to Theatre Arts,"Cooper, Rachel S",3.8713636363636366
Fall,2013,76,MATH,415,2,21,9,7,8,3,6,4,3,4,4,0,4,1,Applied Linear Algebra,"Di Francesco, Philippe",2.8887999999999994
Fall,2013,23,LAS,101,4,9,2,2,1,0,1,2,1,0,0,0,1,0,Freshman Seminar,"Hoffman, Ruth A",3.347826086956522
Fall,2014,116,BADM,300,5,11,25,15,11,18,10,6,6,0,5,2,2,0,The Legal Environment of Bus,"Wright, Margaret",2.917413793103448
Spring,2013,48,BIOE,298,4,16,10,7,7,2,0,2,0,0,0,0,0,0,Bioenergetics,"Smith, Andrew M",3.548958333333333
Fall,2010,126,CS,411,14,30,14,11,20,10,10,9,7,0,0,0,0,1,Database Systems,"Sinha, Saurabh",3.2296
Spring,2020,28,CHEM,205,2,8,10,5,0,0,1,0,1,0,0,0,1,0,Accelerated Chemistry Lab II,"Huang, Tina H",3.476785714285714
Spring,2015,24,CMN,211,0,17,2,1,3,0,0,0,1,0,0,0,0,0,Business Communication,"Ditewig-Morris, Kathleen",3.7225
Fall,2010,123,KIN,239,20,58,20,8,11,1,3,0,0,1,0,0,0,1,Coaching Strategies,"Crull, Gary S",3.7379508196721307
Fall,2017,87,MDIA,270,61,7,7,3,1,2,1,1,0,0,0,2,2,0,Introduction to Media Sales,"Clifton, Dionne J",3.6975862068965513
Fall,2010,54,SHS,431,0,34,0,0,18,0,0,2,0,0,0,0,0,0,Lang Disorders Preschool Child,"DeThorne, Laura S",3.5925925925925926
Summer,2011,22,MATH,347,4,5,4,0,3,0,0,2,2,0,1,0,0,1,Fundamental Mathematics,"Hieronymi, Philipp C",3.2390476190476187
Spring,2019,27,HORT,107,0,17,0,6,2,0,0,2,0,0,0,0,0,0,Introduction to Floral Design,"Noland, Dianne A",3.628888888888889
Fall,2014,25,PS,339,2,6,4,2,1,2,2,1,0,0,2,0,3,0,Political Violence,"Rudkevich, Gennady",2.8136
Fall,2020,70,PS,100,11,14,12,9,6,6,1,3,3,0,0,1,4,0,Intro to Political Science,"Wisnosky, Daniel A",3.1719999999999997
Fall,2017,132,CS,410,95,27,6,4,0,0,0,0,0,0,0,0,0,0,Text Information Systems,"Zhai, Chengxiang",3.96469696969697
Spring,2010,67,PS,499,19,27,7,3,4,1,0,2,0,0,1,0,3,0,Intl Diplomacy & Negotiations,"Wedig, Timothy E",3.5723880597014923
Winter,2020,26,ACCY,503,0,7,7,2,7,1,2,0,0,0,0,0,0,0,Managerial Accounting,"Hecht, Gary W",3.4107692307692306
Fall,2016,40,THEA,102,17,10,6,3,2,2,0,0,0,0,0,0,0,0,Text to Stage,"Miller, Thomas J",3.7837500000000004
Spring,2018,51,ADV,311,0,12,14,12,11,1,0,0,0,0,1,0,0,0,Classic Campaigns,"Chambers, Jason P",3.4511764705882353
Spring,2011,98,PS,302,7,16,19,21,8,13,3,4,2,0,2,0,3,0,The US Constitution II,"Pahre, Jennifer N",3.170408163265306
Spring,2020,23,FIN,221,0,16,3,0,3,0,0,1,0,0,0,0,0,0,Corporate Finance,"Dyer, Michael A",3.7395652173913048
Fall,2010,408,CMN,275,15,53,70,78,65,63,23,13,5,0,5,0,15,3,"Media, Money and Power","McChesney, Robert W",3.0735555555555547
Spring,2010,27,KIN,135,5,8,5,4,1,2,1,0,0,0,0,0,0,1,Movement Skills-Field,"Crull, Gary S",3.628461538461538
Fall,2019,26,LAS,101,15,7,2,1,1,0,0,0,0,0,0,0,0,0,Design First Year Experience,"Soranso, Murillo S",3.9103846153846153
Fall,2011,46,ECE,476,3,9,6,8,8,7,1,1,2,0,0,0,0,1,Power System Analysis,"Overbye, Thomas J",3.2671111111111113
Spring,2011,22,FIN,425,5,4,6,2,4,1,0,0,0,0,0,0,0,0,Private Equity/Venture Capital,"Bengtsson, Lars O",3.6068181818181815
Fall,2012,32,EPSY,220,22,7,0,0,1,0,0,1,0,0,0,0,1,0,Career Theory and Practice,"Reid, Jenna A",3.78125
Fall,2017,34,ACCY,504,0,0,12,20,2,0,0,0,0,0,0,0,0,0,Auditing,"Chatterton, Angel",3.4305882352941173
Spring,2013,22,ECE,343,2,10,7,2,1,0,0,0,0,0,0,0,0,0,Electronic Circuits Laboratory,"Radhakrishnan, Chandrasek",3.7886363636363636
Fall,2019,66,CHLH,200,0,37,0,0,19,0,0,9,0,0,0,0,1,0,Mental Health,"Gobin, Robyn L",3.378787878787879
Fall,2014,36,LAW,644,0,4,1,6,14,4,4,1,1,0,0,0,0,1,Copyright Law,"Heald, Paul J",3.0091428571428573
Spring,2019,29,FAA,102,0,12,2,1,5,2,3,0,0,1,1,0,2,0,Design Beyond Boundaries,"Briggs, Molly C",3.0458620689655174
Fall,2018,60,ECE,417,7,16,8,6,16,3,1,0,2,0,0,0,1,0,Multimedia Signal Processing,"Hasegawa-Johnso, Mark A",3.383666666666667
Fall,2015,27,LLS,100,3,8,5,7,0,2,1,1,0,0,0,0,0,0,Intro Latina/Latino Studies,"Ortiz, Lisa",3.5307407407407405
Fall,2011,192,TAM,211,2,17,15,18,12,20,14,10,22,11,19,6,24,2,Statics,"Keane, Richard D",2.1442105263157893
Fall,2019,23,ENGL,200,0,14,7,1,0,0,0,0,0,0,0,0,0,1,Intro to Lit and Culture,"Pollock, Anthony",3.8645454545454543
Fall,2013,27,LER,100,0,2,3,0,9,0,0,5,2,0,1,1,4,0,Introduction to Labor Studies,"Noble, William T",2.26
Fall,2011,40,LER,590,5,9,11,4,8,0,2,1,0,0,0,0,0,0,"Work, Family & Organizations","Kramer, Amit",3.50875
Fall,2019,41,BADM,335,0,10,12,9,6,2,2,0,0,0,0,0,0,0,Supply Chain Management Basics,"Scott, Nehemiah",3.4636585365853656
Fall,2018,105,CHLH,250,31,32,11,3,8,5,2,6,4,0,1,1,1,0,Health Care Systems,"Adamson, Brynn C",3.4735238095238103
Fall,2013,22,CI,406,0,18,3,1,0,0,0,0,0,0,0,0,0,0,Thry Prac in Elem Schl Tch I,"MacGregor, Nancy A",3.924545454545455
Spring,2020,45,BADM,211,3,32,4,2,1,2,1,0,0,0,0,0,0,0,Business Analytics II,"Ahsen, Mehmet E",3.8224444444444448
Fall,2021,25,SOC,280,6,4,0,2,5,1,5,1,0,0,0,0,1,0,Intro to Social Statistics,"Xiao, Zihan",3.1192
Spring,2010,23,ITAL,101,0,14,0,0,6,0,0,2,0,0,0,0,1,0,Elementary Italian I,"Derhemi, Eda",3.391304347826087
Fall,2018,502,CHLH,274,60,81,107,77,45,32,15,16,8,9,7,7,33,5,Introduction to Epidemiology,"Rosenblatt, Karin A",3.093581488933602
Spring,2013,28,GEOL,440,0,3,10,7,4,2,1,0,0,0,1,0,0,0,Sedimentology and Stratigraphy,"Best, James L",3.31
Spring,2020,43,THEA,100,1,31,4,2,3,0,0,0,1,0,0,0,1,0,Practicum I,"Ciofalo, Terry A",3.721162790697674
Fall,2014,21,MUS,107,1,5,7,1,4,0,0,2,0,0,0,0,1,0,Aural Skills I,"Nguyen, David Q",3.2866666666666666
Spring,2018,39,ECON,490,3,18,2,2,5,5,2,2,0,0,0,0,0,0,Financial Economics,"Gao, Xing",3.4617948717948717
Fall,2011,81,CEE,461,0,11,9,7,19,6,13,8,5,0,1,0,1,1,Reinforced Concrete I,"Abrams, Daniel P",2.8625
Fall,2020,28,HIST,353,0,5,9,5,5,3,0,0,0,0,0,0,1,0,European History 1918 to 1939,"Fritzsche, Peter A",3.310357142857143
Spring,2014,35,CMN,476,1,11,7,3,7,3,1,1,1,0,0,0,0,0,Commercialism and the Public,"Stole, Inger L",3.391142857142857
Fall,2018,24,ENG,198,0,19,3,0,2,0,0,0,0,0,0,0,0,0,Grand Challenges,"Bradley, Joe A",3.8754166666666667
Spring,2022,25,GWS,387,6,10,3,0,3,0,0,1,0,0,0,0,2,0,History of Sexuality in U.S.,"Vergara Bracamo, Damian",3.4404000000000003
Spring,2021,22,MCB,250,4,1,1,3,4,2,3,1,0,0,1,1,1,0,Molecular Genetics,"Kirchner, Nicholas C",2.8027272727272727
Spring,2019,66,SOC,375,0,18,20,6,9,4,1,5,3,0,0,0,0,0,Criminal Justice System,"Marshall, Anna-Maria",3.3393939393939394
Summer,2011,38,BADM,572,10,15,5,3,2,0,2,0,0,0,0,0,1,0,Stat for Mgt Decision Making,"Taghaboni-Dutta, Fataneh",3.6578947368421053
Spring,2010,45,PSYC,100,1,4,1,6,8,9,4,3,3,2,2,1,0,1,Intro Psych,"He, Zijing",2.666818181818182
Fall,2021,71,PSYC,408,0,52,0,0,9,0,0,1,0,0,0,0,6,3,Human Behavior Genetics,"Derringer, Jaime L",3.485294117647059
Spring,2010,27,ARAB,150,18,6,1,1,0,0,0,0,0,0,0,0,1,0,Lang&Culture of Arab World,"Albirini, Abdulkafi",3.814814814814815
Spring,2011,34,IB,101,0,21,0,0,7,0,0,5,0,0,1,0,0,0,Biological Sciences,"Dole, Robert E",3.411764705882353
Spring,2013,25,ACE,161,0,21,0,0,2,0,0,1,0,0,1,0,0,0,Microcomputer Applications,"Lo, Alexander C",3.72
Spring,2013,22,LER,200,2,5,3,3,4,2,1,1,0,0,0,1,0,0,Globalization and Workers,"Schiavone, Michael",3.2427272727272727
Fall,2021,47,GS,101,26,5,5,2,1,4,0,0,1,0,1,1,1,0,Exploring General Studies,"Kim, Jessica Y",3.5325531914893613
Summer,2014,23,IS,507,16,3,0,0,2,0,0,1,0,0,1,0,0,0,Intr to Bibliographic Metadata,"Bothmann, Robert L",3.6956521739130435
Fall,2012,42,CHLH,100,0,9,16,8,1,3,2,1,0,0,0,0,1,1,Contemporary Health,"Grissom, Evanielis U",3.3909756097560977
Fall,2012,26,MCB,245,3,5,8,4,2,1,1,1,0,1,0,0,0,0,Human Anat & Physiol Lab I,"Swigart, James P",3.4234615384615386
Fall,2015,37,PSYC,100,3,3,1,7,5,4,2,6,2,0,2,0,2,0,Intro Psych,"Travis, Lisa L",2.6664864864864866
Fall,2010,24,ARAB,201,3,18,1,0,2,0,0,0,0,0,0,0,0,0,Elementary Standard Arabic I,"El-Aasar, Mohamed A",3.9029166666666666
Fall,2019,21,MCB,150,0,0,3,5,2,3,4,2,1,0,0,1,0,0,Molec & Cellular Basis of Life,"Reedy, Melissa M",2.73
Fall,2021,25,PHYS,508,0,7,6,5,5,1,0,0,0,0,0,0,0,1,Mathematical Physics I,"Draper, Patrick I",3.514166666666666
Spring,2021,23,AIS,265,2,4,0,3,6,1,0,1,2,0,2,0,2,0,Intro to American Indian Lit,"Rymhs, Deena M",2.6956521739130435
Fall,2016,113,ARCH,231,0,30,25,17,27,8,2,1,0,0,0,0,1,2,Anatomy of Buildings,"Taylor, Mark",3.3998198198198204
Fall,2013,23,MUS,320,0,12,2,2,4,0,1,1,1,0,0,0,0,0,Pre-Student Tchng Experience,"Nichols, Jeananne B",3.4782608695652173
Fall,2014,21,CMN,211,0,17,1,0,1,0,1,0,0,0,0,0,1,0,Business Communication,"Ditewig-Morris, Kathleen",3.6666666666666665
Fall,2018,24,HIST,335,0,2,7,7,4,3,1,0,0,0,0,0,0,0,Middle East 1566-1914,"Cuno, Kenneth M",3.3058333333333336
Spring,2019,22,HIST,142,3,8,1,3,2,1,2,0,0,1,0,0,1,0,Western Civ Since 1660,"Wright, Peter Q",3.287272727272727
Spring,2015,33,HDFS,290,3,11,5,1,3,4,2,3,1,0,0,0,0,0,Intro to Research Methods,"McElwain, Nancy L",3.3239393939393933
Spring,2010,37,CS,433,1,8,10,9,5,3,1,0,0,0,0,0,0,0,Computer System Organization,"Adve, Sarita V",3.4597297297297303
Spring,2019,27,JOUR,450,0,11,6,4,3,1,0,2,0,0,0,0,0,0,Media and Public Opinion,"Sotirovic, Mirjana",3.518888888888889
Fall,2012,22,PS,379,0,6,7,4,3,1,1,0,0,0,0,0,0,0,Intl Rel & Domestic Politics,"Dai, Xinyuan",3.500454545454545
Spring,2021,60,ECON,302,13,13,16,5,7,4,1,1,0,0,0,0,0,0,Inter Microeconomic Theory,"Melara Adames, Thiago",3.589666666666667
Fall,2014,22,MACS,326,0,6,10,5,1,0,0,0,0,0,0,0,0,0,"New Media, Culture & Society","Baird, Robert T",3.652272727272727
Spring,2012,66,ECON,102,1,10,7,8,8,1,4,8,4,4,5,1,4,1,Microeconomic Principles,"Vazquez, Jose J",2.5536923076923075
Fall,2016,164,CS,418,6,28,25,22,24,19,8,9,4,0,11,0,6,2,Interactive Computer Graphics,"Shaffer, Eric G",2.9509876543209876
Fall,2018,35,ECON,102,7,6,7,2,5,1,1,2,1,1,1,0,1,0,Microeconomic Principles,"DiIanni, Isaac",3.21
Fall,2010,30,FIN,541,4,15,3,4,4,0,0,0,0,0,0,0,0,0,Real Estate Economics,"Cannaday, Roger E",3.744333333333334
Summer,2011,45,PSYC,425,0,16,0,0,17,0,0,10,0,0,1,0,1,0,Psych of Language,"Garnsey, Susan M",3.022222222222222
