Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Fall,2012,23,EPSY,220,4,13,0,5,1,0,0,0,0,0,0,0,0,0,Career Theory and Practice,"Lee, Eun Sul",3.8108695652173914
Fall,2017,46,PSYC,100,1,9,8,5,12,2,1,4,0,0,2,0,2,0,Intro Psych,"Travis, Lisa L",3.036521739130435
Spring,2018,30,CMN,396,0,3,5,7,9,4,0,2,0,0,0,0,0,0,Social Movement Communication,"Cisneros, Josue D",3.178
Summer,2011,22,HIST,171,0,2,4,4,8,2,1,0,0,0,1,0,0,0,US Hist to 1877,"Hughes, Michael W",3.1213636363636366
Fall,2011,25,LAS,101,5,14,0,3,3,0,0,0,0,0,0,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.7996
Spring,2017,89,SHS,120,0,61,0,0,20,0,0,4,0,0,2,0,0,2,"Child, Comm, & Lang Ability","Wachtel, Jayne M",3.6091954022988504
Fall,2017,29,GLBL,350,0,8,7,4,4,3,1,0,1,0,0,0,0,1,Poverty in a Global Context,"Fogelman, Charles J",3.3935714285714282
Spring,2016,25,FSHN,442,3,9,8,2,0,1,0,2,0,0,0,0,0,0,HM Skills and Applications,"Craft, Jill N",3.6275999999999997
Spring,2021,160,CHEM,104,1,19,17,32,30,18,6,10,12,7,2,4,2,0,General Chemistry II,"Andino Martinez, Jose G",2.843875
Fall,2021,33,ECON,202,1,10,1,1,8,1,1,4,2,2,1,0,1,0,Economic Statistics I,"Stocker, Abigail J",2.878787878787879
Fall,2012,63,MCB,400,7,16,15,9,7,4,4,1,0,0,0,0,0,0,Cancer Cell Biology,"Gangadharan, Supriya",3.4923809523809526
Fall,2012,28,LER,120,0,1,3,3,5,2,1,4,0,0,1,1,7,0,Contemporary Labor Problems,"Hershfield, David",2.047857142857143
Spring,2018,24,ANTH,182,9,3,5,4,0,1,0,0,0,0,0,0,1,1,Latin American Cultures,"Maldonado, Korinta",3.5799999999999996
Spring,2020,42,ECON,203,1,5,6,3,6,5,8,3,3,0,0,0,2,0,Economic Statistics II,"Ranjan, Alok",2.7859523809523807
Fall,2013,289,CHEM,102,9,26,21,24,43,26,20,37,31,19,9,13,10,1,General Chemistry I,"Marville, Kelly",2.4679166666666665
Fall,2018,101,GEOG,106,3,58,16,7,10,2,1,0,1,0,1,0,2,0,Geographies of Globalization,"Liu, Dong",3.6274257425742573
Spring,2018,81,EPSY,490,43,37,0,0,1,0,0,0,0,0,0,0,0,0,Prep for Recruitment Counselor,"Brown, Dawn M",3.9876543209876543
Fall,2011,21,RHET,105,0,13,2,1,3,1,0,0,0,0,0,0,1,0,Principles of Composition,"Moss, Andrew P",3.54
Fall,2016,25,SOC,225,2,6,2,1,2,1,5,3,0,0,0,0,2,1,Race and Ethnicity,"Moussawi, Ghassan",2.8745833333333337
Spring,2022,40,BADM,449,2,23,13,2,0,0,0,0,0,0,0,0,0,0,Business Policy and Strategy,"Ao, Jiayue",3.8592500000000003
Fall,2020,28,AGED,496,0,27,0,0,1,0,0,0,0,0,0,0,0,0,Beginning Ag Teacher Seminar,"Leman, Amy M",3.9642857142857144
Spring,2015,22,ANTH,240,1,6,0,4,4,1,1,3,1,0,1,0,0,0,Biological Anthropology,"Roseman, Charles C",3.045
Fall,2020,34,ACES,101,26,4,0,0,0,0,1,0,0,0,0,1,2,0,Contemporary Issues in ACES,"Ohms, Cory J",3.6176470588235294
Fall,2011,37,IB,368,3,11,3,6,5,3,3,0,0,2,0,0,1,0,Vertebrate Natural History,"Hoover, Jeffrey P",3.233783783783784
Fall,2010,21,EPSY,203,8,5,3,1,0,1,1,0,0,1,1,0,0,0,Social Issues Group Dialogues,"Landrum-Brown, Joycelyn",3.508095238095238
Fall,2021,23,IS,229,6,14,2,0,0,1,0,0,0,0,0,0,0,0,Web Design Fundamentals,"Hopping, David E",3.9134782608695655
Fall,2014,21,HIST,100,0,3,2,4,3,4,2,1,1,0,0,0,1,0,Global History,"Murphy, Evan R",2.889047619047619
Spring,2011,24,ENG,315,4,5,4,3,3,1,1,0,1,0,0,0,1,1,Learning in Community,"Litchfield, J B",3.319130434782609
Summer,2011,72,SHS,410,9,19,25,8,6,3,1,0,1,0,0,0,0,0,Stuttering: Theory & Practice,"Choo, Ai L",3.6166666666666663
Summer,2010,30,CS,598,3,22,0,0,5,0,0,0,0,0,0,0,0,0,Object-Oriented Prog & Design,"Johnson, Ralph E",3.8333333333333335
Spring,2013,22,SOCW,427,1,4,3,3,4,3,0,1,2,0,0,0,1,0,Social Work Research Methods,"Schreiber, Jill C",3.0159090909090907
Summer,2011,37,IS,501,2,28,5,1,1,0,0,0,0,0,0,0,0,0,Info Org and Access,"LaBarre, Kathryn A",3.9102702702702703
Fall,2017,33,ECE,311,3,9,4,5,8,0,1,2,0,0,0,0,1,0,Digital Signal Processing Lab,"Bresler, Yoram",3.323030303030303
Spring,2019,187,CS,233,9,92,8,2,32,3,2,14,1,0,18,0,6,0,Computer Architecture,"Herman, Geoffrey L",3.1890909090909085
Fall,2015,24,GER,103,3,4,3,3,3,2,0,1,2,0,2,1,0,0,Intermediate German I,"Kogler, Magdalena",2.972916666666667
Fall,2015,85,IE,310,2,18,0,0,49,0,0,15,0,0,1,0,0,0,Operations Research,"Oh, Sewoong",3.0352941176470587
Spring,2016,34,ECE,534,4,8,7,5,5,3,0,1,0,0,0,0,0,1,Random Processes,"Veeravalli, Venugopal V",3.4954545454545456
Fall,2019,21,MCB,301,0,7,4,2,5,2,0,0,0,0,1,0,0,0,Experimental Microbiology,"Alt, Renee L",3.365714285714286
Fall,2015,37,BADM,340,25,3,1,5,2,0,0,1,0,0,0,0,0,0,Ethical Dilemmas of Business,"Fricke, Michael R",3.7924324324324323
Fall,2014,36,ACCY,505,0,22,0,0,13,1,0,0,0,0,0,0,0,0,Federal Taxation,"Cox, Sharon P",3.601944444444444
Fall,2014,27,MCB,245,1,2,1,3,3,4,3,2,3,2,2,0,1,0,Human Anat & Physiol Lab I,"Swigart, James P",2.4444444444444446
Fall,2016,21,HIST,141,2,1,2,8,6,2,0,0,0,0,0,0,0,0,Western Civ to 1660,"Huang, Jun",3.3009523809523813
Fall,2021,29,SOCW,416,1,21,2,1,0,0,0,2,0,0,1,0,1,0,Child Welfare Issues & Trends,"Lindsey, Brenda C",3.574827586206897
Fall,2017,36,MATH,461,5,4,3,4,6,0,4,5,0,0,1,0,4,0,Probability Theory,"Sowers, Richard B",2.740277777777778
Spring,2016,34,ECON,490,13,4,4,3,3,3,2,0,2,0,0,0,0,0,Financial Economics,"Wang, Xin",3.4611764705882355
Fall,2016,21,DANC,360,0,11,4,5,0,1,0,0,0,0,0,0,0,0,Int/Adv Contemp Mod Tech Core,"Hook, Sara",3.7142857142857144
Spring,2019,21,MCB,252,1,1,2,4,6,6,0,1,0,0,0,0,0,0,"Cells, Tissues & Development","Good, Elizabeth A",3.0799999999999996
Spring,2021,94,RST,120,25,28,6,9,13,3,3,3,0,0,0,2,2,0,"Park, Recreation & Environment","Wachter, Cynthia J",3.4609574468085103
Fall,2012,26,CMN,496,2,7,3,1,7,1,0,2,1,1,1,0,0,0,Language & Pragmatics,"Jacobs, Curtis S",3.1542307692307694
Spring,2018,22,MCB,150,0,4,3,4,5,2,4,0,0,0,0,0,0,0,Molec & Cellular Basis of Life,"Reedy, Melissa M",3.1813636363636366
Fall,2012,26,ECON,202,0,3,3,1,11,0,3,4,1,0,0,0,0,0,Economic Statistics I,"Kim, Dongwoo",2.923076923076923
Fall,2014,33,CS,173,3,2,5,3,4,3,6,3,0,2,1,0,1,0,Discrete Structures,"Fleck, Margaret M",2.787575757575758
Fall,2010,59,CHBE,430,2,5,5,6,12,22,3,2,0,2,0,0,0,0,Unit Operations Laboratory,"Henderson, Jerrod A",2.9613559322033898
Spring,2011,25,CMN,112,0,5,3,4,7,3,1,0,2,0,0,0,0,0,Oral & Written Comm II,"Osterhout, Joanna P",3.1604
Summer,2011,31,AAS,120,0,5,3,4,4,3,3,6,1,0,2,0,0,0,Intro to Asian Am Pop Culture,"Arai, Sayuri",2.806451612903226
Fall,2015,31,ECON,103,0,4,9,3,6,2,2,2,1,0,0,0,1,1,Macroeconomic Principles,"Ding, Chen",3.089666666666667
Summer,2011,54,ECON,203,2,7,10,5,8,6,2,3,2,1,3,0,5,0,Economic Statistics II,"Liu, Yingyi",2.7351851851851854
Spring,2017,44,BADM,395,10,14,11,7,0,0,1,0,0,0,0,0,0,1,Case Prob Formulation&Solution,"Somaya, Deepak",3.767674418604652
Fall,2010,90,CEE,310,1,8,10,15,22,15,5,12,2,0,0,0,0,0,Transportation Engineering,"Tutumluer, Erol",2.9743333333333335
Fall,2020,33,CEE,320,9,6,7,5,4,1,1,0,0,0,0,0,0,0,Construction Engineering,"Golparvar Fard, Mani",3.6163636363636367
Fall,2020,48,JOUR,205,0,13,13,15,6,0,0,1,0,0,0,0,0,0,History of American Journalism,"Heuman, Joshua M",3.534583333333334
Spring,2017,30,CI,475,18,10,0,2,0,0,0,0,0,0,0,0,0,0,Teach Elem Rdg & Lang Arts I,"Minniear, Jacob N",3.9553333333333334
Fall,2012,246,MATH,241,3,44,37,33,26,32,20,21,14,1,8,0,7,0,Calculus III,"Nevins, Thomas A",2.9204471544715447
Fall,2012,40,ACCY,201,3,3,8,11,5,2,4,1,3,0,0,0,0,0,Accounting and Accountancy I,"Doub, James D",3.1665
Spring,2014,28,ANSC,398,19,3,4,0,1,1,0,0,0,0,0,0,0,0,Companion Animal Spring Trip,"Albert, Sarah D",3.8696428571428574
Fall,2016,23,LAW,792,6,11,3,2,0,1,0,0,0,0,0,0,0,0,Psychology & the Law,"Miller, Andrea L",3.8408695652173916
Spring,2011,25,FR,101,0,2,4,6,2,0,4,3,0,1,0,3,0,0,Elementary French I,"Hauser, Sarah A",2.6928
Summer,2014,36,ANTH,209,0,25,1,1,2,2,3,0,0,0,2,0,0,0,"Food, Culture, and Society","Manalansan, Martin F",3.5369444444444444
Fall,2014,23,SPAN,318,4,9,8,2,0,0,0,0,0,0,0,0,0,0,Iberian culture & history,"Irigoyen Garcia, Javier",3.82695652173913
Fall,2017,36,BUS,120,0,34,0,0,0,0,0,1,0,0,0,0,1,0,Business Honors Seminar,"Green, Kerri A",3.8333333333333335
Summer,2011,21,MCB,354,0,0,1,1,4,3,3,3,0,3,2,1,0,0,Biochem & Phys Basis of Life,"Ellis, Ez rhodes C",2.2219047619047623
Fall,2016,30,LA,501,2,7,6,8,4,2,0,0,0,0,0,0,1,0,Landscape Arch Theory & Prac,"Sears, Stephen M",3.4
Spring,2022,46,STAT,207,10,13,5,4,2,5,0,0,0,0,0,1,5,1,Data Science Exploration,"Deeke, Julie M",3.1931111111111106
Fall,2020,35,MATH,413,4,6,7,2,4,4,2,0,0,2,2,0,2,0,Intro to Combinatorics,"Ford, Kevin",2.9814285714285713
Fall,2021,42,ACCY,505,0,20,7,7,4,2,0,0,1,0,1,0,0,0,Federal Taxation,"Hutchens, Matthew",3.5478571428571426
Spring,2016,138,CHEM,436,4,30,5,16,17,18,16,21,7,0,1,0,2,1,Fundamental Organic Chem II,"Burke, Martin",2.9099270072992702
Fall,2021,36,ECE,311,2,23,4,0,1,2,0,0,1,0,0,0,2,1,Digital Signal Processing Lab,"Katselis, Dimitrios",3.5625714285714287
Summer,2011,29,GWS,387,0,14,9,5,1,0,0,0,0,0,0,0,0,0,History of Sexuality in U.S.,"Somerville, Siobhan B",3.747586206896552
Fall,2021,21,CI,467,2,18,0,1,0,0,0,0,0,0,0,0,0,0,Princ Tchg Lit to Child Youth,"Putri, Noerhayati I",3.968095238095238
Spring,2022,110,CS,233,38,49,3,1,10,0,0,4,0,0,2,0,3,0,Computer Architecture,"Herman, Geoffrey L",3.6576363636363634
Fall,2015,29,ECON,462,3,2,2,3,4,7,4,1,1,1,0,0,1,0,Macroeconomic Policy,"Paiva, Claudio A",2.8393103448275863
Fall,2018,262,ACCY,200,8,83,44,30,32,21,16,10,7,4,4,1,1,1,Fundamentals of Accounting,"Silhan, Peter A",3.2812643678160924
Fall,2017,45,EPSY,456,1,20,0,0,17,0,0,6,0,0,1,0,0,0,Human Perform & Cogn in Contxt,"Morrow, Daniel G",3.2888888888888888
Fall,2018,23,ECE,520,3,6,2,8,2,0,0,0,0,0,0,0,0,2,EM Waves & Radiating Systems,"Jin, Jianming",3.6180952380952385
Spring,2021,33,GER,251,4,16,5,2,1,5,0,0,0,0,0,0,0,0,Grimm's Fairy Tales in Context,"Guo, Lujun",3.6775757575757573
Fall,2010,21,PS,280,0,5,6,2,4,2,0,2,0,0,0,0,0,0,Intro to Intl Relations,"Hastings, Laura A",3.334285714285714
Spring,2022,34,LER,595,4,14,10,4,2,0,0,0,0,0,0,0,0,0,Managing Diversity Globally,"Kramer, Amit",3.765294117647059
Summer,2011,57,KIN,104,25,27,3,1,1,0,0,0,0,0,0,0,0,0,Ice Skating I,"Weber, Melissa B",3.9533333333333336
Fall,2016,43,ACCY,202,4,8,1,14,8,3,3,1,1,0,0,0,0,0,Accounting and Accountancy II,"Schraiber, Rebecca L",3.2781395348837212
Spring,2020,65,BADM,350,5,55,4,0,1,0,0,0,0,0,0,0,0,0,IT for Networked Organizations,"Nelson, Matthew L",3.9643076923076923
Fall,2014,24,MATH,348,2,5,5,3,3,2,0,2,0,0,1,1,0,0,Fundamental Mathematics-ACP,"Malkiewich, Cary L",3.1812500000000004
Spring,2016,29,LAW,610,2,4,0,8,8,3,2,0,0,1,0,0,0,1,Introduction to Advocacy,"Alam, Rummana",3.165714285714286
Fall,2020,29,LING,115,0,23,4,2,0,0,0,0,0,0,0,0,0,0,Language and Culture in India,"Mishra, Mithilesh",3.9082758620689657
Fall,2019,22,MCB,251,5,4,5,2,3,1,0,2,0,0,0,0,0,0,Exp Techniqs in Molecular Biol,"Kirchner, Nicholas C",3.485454545454546
Fall,2010,35,ACCY,304,2,14,11,7,1,0,0,0,0,0,0,0,0,0,Accounting Control Systems,"Wu, Martin G",3.733714285714286
Fall,2017,227,MATH,125,11,45,22,25,37,18,12,20,7,6,11,2,10,1,Elementary Linear Algebra,"Petrickova, Sarka",2.862920353982301
Summer,2011,53,ECON,203,2,4,5,9,7,3,4,4,4,3,3,1,4,0,Economic Statistics II,"Shahhosseini, Mehrnoush",2.5092452830188683
Spring,2013,27,MCB,247,1,3,6,7,3,2,1,2,2,0,0,0,0,0,Human Anat & Physiol Lab II,"Brown, Chester M",3.160740740740741
Fall,2017,141,GEOL,117,51,36,20,13,11,2,1,2,0,0,1,0,4,0,The Oceans,"Pettijohn, Justin C",3.619574468085106
Fall,2015,49,ADV,284,0,3,11,11,14,9,1,0,0,0,0,0,0,0,Consumer Insight,"Das, Susmita",3.2114285714285717
Fall,2019,27,ACES,101,21,2,3,1,0,0,0,0,0,0,0,0,0,0,Contemporary Issues in ACES,"Edge, Brittani K",3.9385185185185185
Fall,2021,78,NRES,201,1,5,3,4,11,11,8,20,0,1,9,1,4,0,Introductory Soils,"Mulvaney, Richard L",2.3120512820512817
Spring,2014,72,MATH,210,14,10,3,10,9,8,5,4,1,4,1,2,1,0,Theory of Interest,"Feng, Runhuan",3.0229166666666667
Fall,2019,58,FIN,520,3,37,0,8,8,0,0,1,0,0,1,0,0,0,Financial Management,"Almeida, Heitor",3.6834482758620686
Fall,2018,167,CHLH,101,20,33,35,21,19,13,9,7,4,4,0,1,0,1,Introduction to Public Health,"Yarnot, Rebecca K",3.311626506024096
Spring,2013,121,SPED,117,0,98,10,1,9,1,0,1,0,0,0,0,1,0,The Culture of Disability,"Meadan-Kaplansk, Hedda",3.8322314049586774
Fall,2011,109,KIN,352,0,43,0,0,50,0,0,12,0,0,2,0,1,1,Bioenergetics of Movement,"Woods, Jeffrey A",3.2222222222222223
Spring,2011,27,KIN,133,0,21,4,1,0,1,0,0,0,0,0,0,0,0,Movement Skills-Dance,"Suh, Yoojin",3.8770370370370375
Fall,2012,25,LAW,685,0,3,8,6,8,0,0,0,0,0,0,0,0,0,Dispute Resolution,"Leroy, Michael H",3.4136
Fall,2020,30,CLCV,115,5,23,0,0,1,0,0,1,0,0,0,0,0,0,Mythology of Greece and Rome,"Fenton, Vaughn H",3.9
Fall,2016,22,FSHN,140,4,5,4,4,2,0,0,2,0,0,1,0,0,0,Introduction to Hospitality,"Craft, Jill N",3.409090909090909
Fall,2020,21,SPAN,252,14,2,3,2,0,0,0,0,0,0,0,0,0,0,Intro to Hispanic Linguistics,"Jegerski, Jill",3.889047619047619
Fall,2020,22,SOCW,552,7,4,2,2,3,4,0,0,0,0,0,0,0,0,HBSE II: Mental Disorders,"Shea, Timothy M",3.530909090909091
Fall,2010,29,MATH,461,3,1,4,4,3,2,5,5,2,0,0,0,0,0,Probability Theory,"Zharnitsky, Vadim",2.8734482758620694
Fall,2014,27,PSYC,514,2,15,8,1,0,0,0,1,0,0,0,0,0,0,Seminar in Cognitive Science,"Hummel, John E",3.8033333333333332
Fall,2013,42,PSYC,100,3,6,5,10,7,2,3,2,1,2,0,1,0,0,Intro Psych,"Zhang, Michael",3.0947619047619046
Spring,2011,27,ENGL,285,0,5,10,7,3,2,0,0,0,0,0,0,0,0,Postcolonial Lit in English,"Basu, Manisha",3.494444444444445
Summer,2011,169,ANSC,100,8,64,0,8,65,0,8,11,0,0,3,0,2,0,Intro to Animal Sciences,"Parrett, Douglas F",3.273846153846154
Fall,2021,59,BIOE,120,36,19,2,2,0,0,0,0,0,0,0,0,0,0,Introduction to Bioengineering,"Best, Catherine",3.9661016949152543
Spring,2010,72,ACE,427,3,4,11,11,12,8,7,9,2,2,1,1,1,0,Commodity Price Analysis,"Irwin, Scott H",2.8380555555555556
Fall,2015,21,ECON,203,1,2,2,3,2,1,0,2,3,0,0,1,4,0,Economic Statistics II,"Fan, Rui",2.2704761904761903
Spring,2019,30,GER,251,1,8,6,4,7,0,1,1,1,1,0,0,0,0,Grimm's Fairy Tales in Context,"Stoeckl, Stephanie J",3.3223333333333334
Fall,2011,322,ANTH,103,0,68,64,59,65,32,16,7,6,2,3,0,0,0,Anthro in a Changing World,"Moodie, Ellen",3.263198757763975
Fall,2014,42,BADM,590,26,14,1,0,1,0,0,0,0,0,0,0,0,0,Global Perspectives in Busines,"Qualls, William J",3.968333333333333
Fall,2018,25,ANTH,143,6,6,0,1,2,3,1,2,1,1,1,0,1,0,Biology of Human Behavior,"Jelinek, Petra",3.0268
Fall,2017,21,SHS,222,13,5,0,1,1,0,0,1,0,0,0,0,0,0,Lang&Culture Deaf Communities,"Davies Brenier, Laura",3.8252380952380953
Fall,2013,23,PS,391,1,6,7,5,4,0,0,0,0,0,0,0,0,0,Soviet & Post-Sov Foreign Pol,"Leff, Carol S",3.58
Spring,2013,69,IE,413,5,20,10,11,11,8,2,1,1,0,0,0,0,0,Simulation,"King, Douglas M",3.4205797101449273
Spring,2015,104,STAT,420,12,44,5,1,22,4,0,6,1,0,6,0,1,2,Methods of Applied Statistics,"Bokhari, Ehsan",3.3532352941176473
Spring,2017,35,BADM,325,8,14,11,0,2,0,0,0,0,0,0,0,0,0,Consumer Behavior,"Otnes, Cornelia C",3.8391428571428574
Fall,2014,43,ECE,340,2,3,5,2,11,8,0,6,0,0,2,1,3,0,Semiconductor Electronics,"Kim, Kyekyoon",2.652093023255814
Spring,2015,36,CHLH,407,0,31,0,4,1,0,0,0,0,0,0,0,0,0,"Disability, Culture & Society","Chiu, Chung-Yi",3.897777777777778
Spring,2013,50,ECON,203,3,5,5,4,10,2,6,2,2,1,0,5,4,1,Economic Statistics II,"Ghosh, Meenakshi",2.5512244897959184
Fall,2017,22,CMN,213,3,11,4,1,1,2,0,0,0,0,0,0,0,0,Small Group Communication,"Reynolds-Tylus, Tobias J",3.7431818181818186
Spring,2017,28,ECON,102,2,7,1,2,4,3,2,3,0,1,0,0,2,1,Microeconomic Principles,"Bauer, Anahid",2.901111111111111
Winter,2019,31,ART,100,4,8,3,5,4,2,2,1,0,0,1,0,1,0,Understanding Visual Culture,"Burns, Jennifer",3.2470967741935484
Spring,2014,21,IB,150,3,7,1,4,5,1,0,0,0,0,0,0,0,0,Organismal & Evolutionary Biol,"Hickox, Tracey E",3.5552380952380958
Spring,2018,70,ARCH,210,2,15,14,8,5,15,4,1,4,0,0,1,1,0,Intro to the Hist of Arch,"Grossman, Heather E",3.139142857142857
Spring,2022,83,SHS,380,25,41,5,2,3,2,2,0,0,0,0,1,2,0,Comm Competence and Disorders,"Channell, Marie M",3.719036144578314
Fall,2015,55,LAW,603,1,5,4,23,9,8,4,1,0,0,0,0,0,0,Torts,"Hurd, Heidi M",3.1809090909090907
Spring,2016,29,STAT,200,2,10,2,2,2,2,1,4,0,1,1,0,2,0,Statistical Analysis,"Huang, Weihong",2.9655172413793105
Spring,2020,26,REL,110,7,8,2,4,2,1,1,0,0,0,0,0,1,0,World Religions,"Wenneborg, Emily",3.525384615384615
Spring,2020,23,CHLH,243,0,20,0,0,2,0,0,1,0,0,0,0,0,0,Drug Use and Abuse,"Santens, Ryan L",3.8260869565217392
Fall,2015,22,BTW,250,0,6,9,5,1,0,0,0,0,0,0,0,1,0,Principles Bus Comm,"Khatiblou, Roya",3.485454545454546
Spring,2010,39,CS,232,8,6,3,4,13,2,2,0,0,1,0,0,0,0,Computer Architecture II,"Cunningham, Ryan M",3.350256410256411
Spring,2014,50,BADM,199,0,48,0,0,2,0,0,0,0,0,0,0,0,0,China Immersion Trip,"Quarton, John E",3.96
Fall,2010,187,TAM,211,8,11,21,30,11,17,18,24,12,11,7,0,10,7,Statics,"Keane, Richard D",2.5720555555555555
Fall,2018,25,CI,406,14,10,0,1,0,0,0,0,0,0,0,0,0,0,Thry Prac in Elem Schl Tch I,"Hathaway, Charlotte R",3.9732
Fall,2021,52,RST,199,0,20,3,1,5,5,0,3,0,0,3,1,10,1,E-Sports Foundations,"Raycraft, Michael",2.5952941176470588
Fall,2018,33,TAM,551,5,4,1,1,19,0,0,0,0,1,1,1,0,0,Solid Mechanics I,"Sofronis, Petros",3.121212121212121
Fall,2014,35,SPED,440,0,31,1,0,3,0,0,0,0,0,0,0,0,0,Instructional Strategies I,"Meadan-Kaplansk, Hedda",3.9048571428571432
Fall,2017,30,ACCY,201,1,3,4,4,3,4,4,1,3,0,1,0,0,2,Accounting and Accountancy I,"Ye, Yina",2.893214285714286
Fall,2015,24,MUS,241,2,14,4,1,0,1,0,2,0,0,0,0,0,0,Music for Elementary Teachers,"Seybert, Katherine L",3.6950000000000003
Spring,2020,26,MATH,417,0,11,8,1,2,1,0,1,1,0,0,0,1,0,Intro to Abstract Algebra,"Dodd, Christopher S",3.4242307692307694
Spring,2014,35,KIN,459,0,24,0,2,7,0,0,2,0,0,0,0,0,0,Physical Activity & Aging,"Wilund, Kenneth",3.6474285714285712
Spring,2019,39,BADM,524,3,23,0,0,13,0,0,0,0,0,0,0,0,0,Pricing Strategy and Tactics,"Liu, Yunchuan",3.6666666666666665
Fall,2012,40,ECON,102,0,12,6,2,7,4,2,3,3,0,0,0,1,0,Microeconomic Principles,"Xie, Xiaoying",3.1007499999999997
Fall,2011,23,CHLH,510,1,18,0,3,1,0,0,0,0,0,0,0,0,0,Public Health Dev,"Kim, Juhee",3.8691304347826083
Fall,2010,177,EALC,250,6,32,20,22,27,27,12,8,7,0,5,0,10,1,Intro to Japanese Culture,"Goodman, David G",2.911363636363636
Spring,2022,23,MCB,151,13,7,1,1,1,0,0,0,0,0,0,0,0,0,Molec & Cellular Laboratory,"Reedy, Melissa M",3.9130434782608696
Fall,2013,25,LAS,101,9,9,2,2,1,2,0,0,0,0,0,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.7736
Fall,2015,30,CLCV,115,4,14,0,3,5,0,3,1,0,0,0,0,0,0,Mythology of Greece and Rome,"McComas, Whitney D",3.532666666666666
Fall,2014,88,RST,101,35,22,14,2,8,3,0,1,0,0,0,0,1,2,Orientation to RST,"Paden, Lori Kay",3.721511627906977
Spring,2016,24,CHEM,105,0,16,4,0,2,0,0,0,0,0,0,1,1,0,General Chemistry Lab II,"Fudala, Pawel",3.5562500000000004
Fall,2010,38,PHIL,101,0,8,8,8,6,3,1,1,0,0,0,0,3,0,Introduction to Philosophy,"Harmon, Ian T",3.1142105263157895
Spring,2011,24,CMN,112,0,15,0,0,6,1,0,2,0,0,0,0,0,0,Oral & Written Comm II,"Singh, Rohini S",3.5279166666666666
Spring,2022,58,ACE,161,0,39,0,0,12,0,0,1,0,0,3,0,1,2,Microcomputer Applications,"Burnett, Meghan L",3.517857142857143
Fall,2010,219,IB,105,1,73,47,26,25,19,9,6,4,3,2,1,2,1,Environmental Biology,"Cosentino, Bradley J",3.3353669724770643
Fall,2018,22,BTW,250,0,3,11,4,2,0,0,0,0,0,0,0,2,0,Principles Bus Comm,"Hudek, Barry A",3.2586363636363633
Fall,2019,31,BADM,199,0,25,1,4,0,0,0,1,0,0,0,0,0,0,Business in Action,"Bednar, Michael K",3.838387096774194
Fall,2016,35,ECON,302,2,5,6,7,3,1,3,1,1,1,2,3,0,0,Inter Microeconomic Theory,"Poloni Sant Ann, Vinicios",2.8857142857142857
Fall,2014,32,MATH,484,5,7,7,3,2,3,0,1,3,0,0,0,0,1,Nonlinear Programming,"Molla, Theodore",3.3774193548387097
Fall,2018,137,PLPA,200,0,103,0,0,27,0,0,6,0,0,1,0,0,0,"Plants, Pathogens, and People","Lambert, Kris N",3.6934306569343067
Spring,2017,71,ECE,490,5,26,17,10,6,1,3,0,3,0,0,0,0,0,Introduction to Optimization,"Srikant, Rayadurgam",3.554366197183098
Spring,2018,49,ARCH,172,8,7,9,11,5,2,3,0,0,0,1,0,3,0,Drawing and Modeling,"Brakke, Aaron P",3.2242857142857146
Spring,2011,22,HDFS,301,0,6,5,1,4,1,1,3,0,0,1,0,0,0,Infancy & Early Childhood,"Laxman, Daniel J",3.1672727272727275
Spring,2011,42,REHB,435,0,29,2,0,4,0,0,7,0,0,0,0,0,0,Job Placement Techniques,"Strauser, David R",3.5557142857142856
Spring,2020,35,BADM,352,7,14,8,1,1,3,0,1,0,0,0,0,0,0,Database Design and Management,"Garimella, Aravinda",3.7057142857142855
Fall,2014,47,BADM,590,0,29,15,1,1,1,0,0,0,0,0,0,0,0,Social Media Strategy,"Larson, Eric",3.8308510638297877
Spring,2010,44,ACCY,504,7,13,10,5,9,0,0,0,0,0,0,0,0,0,Auditing,"Turner, Cynthia W",3.6443181818181816
Fall,2016,163,ACE,251,11,43,25,21,28,11,6,10,3,1,0,0,4,0,The World Food Economy,"Rios-Neto, Eduardo L",3.2599386503067485
Spring,2019,25,BADM,340,13,9,1,1,0,0,0,1,0,0,0,0,0,0,Ethical Dilemmas of Business,"Barbeau, Aimee",3.88
Spring,2020,21,SPAN,320,7,8,2,1,0,1,1,0,0,1,0,0,0,0,Spanish Cultural Studies II,"Martinez-Quirog, Pilar",3.6666666666666665
Spring,2010,26,ENG,298,7,4,8,1,1,4,0,0,1,0,0,0,0,0,Special Topics,"Litchfield, J B",3.54
Fall,2015,568,CHEM,232,13,66,35,49,84,65,71,61,40,22,24,15,19,4,Elementary Organic Chemistry I,"Kell, David A",2.57218085106383
Spring,2011,21,SPAN,204,1,2,8,1,4,1,0,2,0,0,0,1,1,0,Practical Review of Spanish,"Martinez-Quirog, Pilar",3.0490476190476192
Spring,2010,38,CS,105,1,4,9,8,8,2,4,0,0,1,0,1,0,0,Intro Computing: Non-Tech,"Date, Chaitanya P",3.1665789473684214
Fall,2015,23,BTW,250,0,4,9,4,4,0,1,0,0,0,0,0,0,1,Principles Bus Comm,"Im, Jane",3.485454545454545
